측정일시,권역명,측정소명,이산화질소농도(ppm),오존농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20240118,서남권,구로구,0.0212,0.0123,0.52,0.0025,29,21
20240118,서남권,금천구,0.0292,0.0127,0.57,0.0028,24,21
20240118,동북권,노원구,0.0256,0.0158,0.53,0.0026,27,21
20240118,동북권,도봉구,0.0264,0.0187,0.51,0.0029,26,23
20240118,동북권,동대문구,0.0306,0.014,0.59,0.0032,27,20
20240118,서남권,동작구,0.032,0.0146,0.52,0.0027,26,20
20240118,서북권,마포구,0.028,0.0155,0.53,0.0028,23,21
20240118,서북권,서대문구,0.0257,0.0164,0.63,0.0029,24,21
20240118,동남권,서초구,0.0321,0.0024,0.54,0.0027,35,27
20240118,동북권,성동구,0.0261,0.016,0.49,0.0029,28,19
20240118,동북권,성북구,0.0256,0.0142,0.54,0.0021,26,21
20240118,동남권,송파구,0.0302,0.0149,0.56,0.0029,25,19
20240118,서남권,양천구,0.0315,0.0138,0.57,0.003,29,21
20240118,서남권,영등포구,0.0295,0.0148,0.56,0.0029,27,23
20240118,도심권,용산구,0.0285,0.0135,0.61,0.0028,23,17
20240118,서북권,은평구,0.0152,0.0272,0.49,,17,11
20240118,도심권,종로구,0.0278,0.0164,0.64,0.0034,26,23
20240118,도심권,중구,0.0304,0.0131,0.59,0.0031,23,21
20240118,동북권,중랑구,0.0268,0.017,0.46,0.0025,23,18
20240119,동남권,강남구,0.0175,0.0306,0.35,0.0026,13,9
20240119,동남권,강동구,0.0136,0.0319,0.41,0.0021,8,3
20240119,동북권,강북구,0.0155,0.029,0.43,0.0025,12,8
20240119,서남권,강서구,0.0181,0.031,0.46,0.0023,16,8
20240119,서남권,관악구,0.0182,0.0285,0.41,0.0027,16,8
20240119,동북권,광진구,0.0089,0.0352,0.3,0.0024,12,7
20240119,서남권,구로구,0.0118,0.0255,0.4,0.0022,14,7
20240119,서남권,금천구,0.0156,0.0286,0.43,0.0024,13,7
20240119,동북권,노원구,0.0131,0.0303,0.38,0.0022,14,9
20240119,동북권,도봉구,0.0213,0.0232,0.43,0.0028,20,14
20240119,동북권,동대문구,0.0169,0.0313,0.41,0.0028,14,7
20240119,서남권,동작구,0.0199,0.0295,0.37,0.0023,16,9
20240119,서북권,마포구,0.0171,0.0326,0.42,0.0025,14,8
20240119,서북권,서대문구,0.0095,0.0348,0.33,0.0024,11,8
20240119,동남권,서초구,0.0133,0.026,0.37,0.0027,23,10
20240119,동북권,성동구,0.0104,0.0336,0.31,0.0026,13,8
20240119,동북권,성북구,0.0146,0.0273,0.41,0.0021,12,9
20240119,동남권,송파구,0.019,0.0313,0.42,0.0026,15,9
20240119,서남권,양천구,0.02,0.0293,0.45,0.0024,15,8
20240119,서남권,영등포구,0.0186,0.0313,0.44,0.0023,15,11
20240119,도심권,용산구,0.0141,0.0293,0.4,0.0022,17,10
20240119,서북권,은평구,0.0108,0.0313,0.44,,15,10
20240119,도심권,종로구,0.0143,0.0331,0.43,0.0025,13,9
20240119,도심권,중구,0.0184,0.0263,0.41,0.0025,12,9
20240119,동북권,중랑구,0.0121,0.0331,0.33,0.0023,11,7
20240120,동남권,강남구,0.0132,0.0321,0.29,0.002,4,2
20240120,동남권,강동구,0.0097,0.0322,0.36,0.0022,3,1
20240120,동북권,강북구,0.0094,0.0345,0.31,0.0021,3,1
20240120,서남권,강서구,0.0127,0.033,,0.0021,5,1
20240120,서남권,관악구,0.0149,0.0289,0.35,0.0023,7,2
20240120,동북권,광진구,0.0062,0.0349,0.25,0.0023,4,1
20240120,서남권,구로구,0.0098,0.026,0.34,0.002,6,1
20240120,서남권,금천구,0.0113,0.0291,0.33,0.0019,4,1
20240120,동북권,노원구,0.009,0.032,0.3,0.002,5,2
20240120,동북권,도봉구,0.0072,0.0373,0.28,0.0026,3,2
20240120,동북권,동대문구,0.0128,0.0326,0.32,0.0026,5,1
20240120,서남권,동작구,0.0152,0.0306,0.29,0.0019,6,2
20240120,서북권,마포구,0.0126,0.0333,0.34,0.0022,5,2
20240120,서북권,서대문구,0.0064,0.035,0.24,0.0023,4,2
20240120,동남권,서초구,0.01,0.0269,0.29,0.0026,11,2
20240120,동북권,성동구,0.0071,0.0343,0.24,0.0019,4,2
20240120,동북권,성북구,0.0082,0.0304,0.33,0.0025,4,1
20240120,동남권,송파구,0.0154,0.0315,0.36,0.0023,6,3
20240120,서남권,양천구,0.0155,0.0307,0.36,0.0023,6,2
20240120,서남권,영등포구,0.0146,0.032,0.35,0.0021,7,3
20240120,도심권,용산구,0.0108,0.0296,0.32,0.002,5,1
20240120,서북권,은평구,0.006,0.0319,0.34,0.0025,5,2
20240120,도심권,종로구,0.0092,0.0354,0.33,0.002,4,2
20240120,도심권,중구,0.0132,0.0295,0.32,0.0024,4,2
20240120,동북권,중랑구,0.0092,0.0325,0.26,0.0021,4,2
20240121,동남권,강남구,0.0158,0.0265,0.35,0.002,13,9
20240121,동남권,강동구,0.0135,0.0265,0.43,0.0023,10,7
20240121,동북권,강북구,0.0085,0.0315,0.35,0.0019,13,10
20240121,서남권,강서구,0.0149,0.0257,0.38,0.0023,8,4
20240121,서남권,관악구,0.0194,0.0229,0.43,0.0023,15,9
20240121,동북권,광진구,0.0102,0.0287,0.33,0.0024,12,8
20240121,서남권,구로구,0.0126,0.0208,0.4,0.0021,15,9
20240121,서남권,금천구,0.0154,0.0232,0.39,0.0019,13,9
20240121,동북권,노원구,0.0113,0.0258,0.37,0.0021,15,11
20240121,동북권,도봉구,0.0078,0.0327,0.36,0.0026,10,9
20240121,동북권,동대문구,0.0155,0.0267,0.39,0.0026,13,9
20240121,서남권,동작구,0.0174,0.026,0.36,0.0019,13,9
20240121,서북권,마포구,0.0169,0.0251,0.4,0.0022,14,10
20240121,서북권,서대문구,0.011,0.0273,,0.0025,14,11
20240121,동남권,서초구,0.0119,0.0224,0.34,0.0025,14,7
20240121,동북권,성동구,0.0146,0.0245,0.33,0.0019,13,8
20240121,동북권,성북구,0.0085,0.0261,0.42,0.0024,12,9
20240121,동남권,송파구,0.016,0.0282,0.38,0.002,13,9
20240121,서남권,양천구,0.0173,0.025,0.42,0.0023,15,10
20240121,서남권,영등포구,0.0155,0.0268,0.4,0.0022,13,9
20240121,도심권,용산구,0.0146,0.0235,0.41,0.002,13,9
20240121,서북권,은평구,0.0121,0.024,0.47,0.0026,15,9
20240121,도심권,종로구,0.0125,0.0288,0.4,0.002,13,11
20240121,도심권,중구,0.0124,0.0273,0.38,0.0024,12,9
20240121,동북권,중랑구,0.0158,0.0242,0.36,0.0021,12,8
20240122,동남권,강남구,0.0118,0.0288,0.4,0.002,30,21
20240122,동남권,강동구,0.0112,0.0286,0.47,0.0028,25,17
20240122,동북권,강북구,0.0066,0.0318,0.4,0.0017,49,24
20240122,서남권,강서구,0.0109,0.0287,0.41,0.0028,32,18
20240122,서남권,관악구,0.0139,0.0269,0.42,0.0026,32,19
20240122,동북권,광진구,0.0091,0.03,0.35,0.0023,30,20
20240122,서남권,구로구,0.009,0.0236,0.4,0.0025,28,17
20240122,서남권,금천구,0.0107,0.0272,0.41,0.0018,28,18
20240122,동북권,노원구,0.0093,0.0284,0.4,0.0022,37,27
20240122,동북권,도봉구,0.0055,0.0351,0.36,0.0024,28,20
20240122,동북권,동대문구,0.0113,0.0301,0.41,0.0029,32,20
20240122,서남권,동작구,0.0119,0.0271,0.37,0.002,44,21
20240122,서북권,마포구,0.0115,0.0287,0.41,0.0019,27,18
20240122,서북권,서대문구,0.0088,0.0299,,0.0028,29,19
20240122,동남권,서초구,0.0093,0.025,0.34,0.0027,37,17
20240122,동북권,성동구,0.011,0.0276,0.35,0.0018,32,18
20240122,동북권,성북구,0.0054,0.0291,0.46,0.0028,26,19
20240122,동남권,송파구,0.0134,0.0289,0.42,0.002,30,20
20240122,서남권,양천구,0.0135,0.0273,0.43,0.0021,34,21
20240122,서남권,영등포구,0.0118,0.0297,0.41,0.0023,27,19
20240122,도심권,용산구,0.0117,0.0251,0.42,0.0022,30,21
20240122,서북권,은평구,0.0097,0.0264,0.44,0.0029,28,18
20240122,도심권,종로구,0.0099,0.0304,0.43,0.0021,33,25
20240122,도심권,중구,0.0102,0.0269,0.38,0.0026,29,22
20240122,동북권,중랑구,0.012,0.026,0.39,0.002,27,21
20240123,동남권,강남구,0.0105,0.0295,0.33,0.0022,20,13
20240123,동남권,강동구,0.011,0.0322,0.38,0.0033,18,8
20240123,동북권,강북구,0.0048,0.0335,0.34,0.0022,23,13
20240123,서남권,강서구,0.011,0.0302,0.36,0.003,22,9
20240123,서남권,관악구,0.0129,0.028,0.38,0.003,22,11
20240123,동북권,광진구,0.0084,0.0308,0.28,0.0021,19,11
20240123,서남권,구로구,0.0084,0.0244,0.37,0.0028,23,9
20240123,서남권,금천구,0.0111,0.0247,0.38,0.002,22,15
20240123,동북권,노원구,0.0087,0.0278,0.36,0.0027,26,15
20240123,동북권,도봉구,0.0046,0.0362,0.34,0.0024,21,13
20240123,동북권,동대문구,0.0103,0.0311,0.36,0.0033,20,11
20240123,서남권,동작구,0.0113,0.0281,0.32,0.0024,23,14
20240123,서북권,마포구,0.0111,0.0293,0.38,0.0022,20,12
20240123,서북권,서대문구,0.0092,0.03,0.31,0.0034,21,12
20240123,동남권,서초구,0.0084,0.0265,0.3,0.003,29,9
20240123,동북권,성동구,0.0107,0.0284,0.31,0.0022,20,12
20240123,동북권,성북구,0.0043,0.0303,0.43,0.0032,19,10
20240123,동남권,송파구,0.0128,0.0295,0.37,0.0023,23,13
20240123,서남권,양천구,0.0133,0.0273,0.39,0.0024,23,13
20240123,서남권,영등포구,0.0107,0.0302,0.36,0.0024,19,11
20240123,도심권,용산구,0.01,0.0265,0.39,0.0027,22,12
20240123,서북권,은평구,0.0102,0.0262,0.37,0.0034,23,9
20240123,도심권,종로구,0.0096,0.0308,0.41,0.0024,22,16
20240123,도심권,중구,0.0101,0.0268,0.35,0.0029,18,13
20240123,동북권,중랑구,0.0122,0.0242,0.36,0.0022,20,13
20240124,동남권,강남구,0.0114,0.0293,0.36,0.0021,22,12
20240124,동남권,강동구,0.0127,0.0347,0.37,0.0033,19,6
20240124,동북권,강북구,0.0051,0.0355,0.36,0.0024,22,11
20240124,서남권,강서구,0.0127,0.0297,0.4,0.0029,24,9
20240124,서남권,관악구,0.0148,0.0276,0.42,0.0028,23,11
20240124,동북권,광진구,0.009,0.031,0.31,0.0021,20,11
20240124,서남권,구로구,0.0097,0.0242,0.4,0.0028,26,9
20240124,서남권,금천구,0.013,0.0244,0.37,0.0022,21,11
20240124,동북권,노원구,0.0104,0.0282,0.38,0.0028,24,14
20240124,동북권,도봉구,0.0054,0.037,0.37,0.0024,21,12
20240124,동북권,동대문구,0.0117,0.0314,0.39,0.0032,21,11
20240124,서남권,동작구,0.0127,0.0284,0.36,0.0022,23,12
20240124,서북권,마포구,0.0137,0.0277,0.41,0.0024,24,12
20240124,서북권,서대문구,0.0111,0.0293,0.38,0.0034,24,11
20240124,동남권,서초구,0.0081,0.0278,0.32,0.0029,36,9
20240124,동북권,성동구,0.0112,0.0228,0.37,0.0026,22,12
20240124,동북권,성북구,0.0065,0.0298,0.44,0.0034,20,9
20240124,동남권,송파구,0.0141,0.0299,0.35,0.0024,25,12
20240124,서남권,양천구,0.0162,0.0263,0.44,0.0025,24,13
20240124,서남권,영등포구,0.0123,0.0295,0.39,0.0024,21,11
20240124,도심권,용산구,0.0115,0.0266,0.42,0.0027,25,11
20240124,서북권,은평구,0.0125,0.0256,0.41,0.0035,26,9
20240124,도심권,종로구,0.0126,0.0307,0.43,0.0024,23,14
20240124,도심권,중구,0.0114,0.0275,0.38,0.0031,19,12
20240124,동북권,중랑구,0.0142,0.0242,0.39,0.0023,19,11
20240125,동남권,강남구,0.0192,0.0238,0.4,0.0025,21,13
20240125,동남권,강동구,0.0266,0.0222,0.48,0.0034,23,10
20240125,동북권,강북구,0.0144,0.0264,0.45,0.0025,21,13
20240125,서남권,강서구,0.0176,0.0252,0.42,0.0036,21,9
20240125,서남권,관악구,0.0219,0.0231,0.45,0.0031,22,12
20240125,동북권,광진구,0.0172,0.0243,0.37,0.0023,20,12
20240125,서남권,구로구,0.0138,0.0211,0.41,0.0032,24,10
20240125,서남권,금천구,0.0184,0.019,0.44,0.0026,21,13
20240125,동북권,노원구,0.0227,0.0196,0.48,0.0031,26,15
20240125,동북권,도봉구,0.0148,0.0302,0.4,0.0026,20,12
20240125,동북권,동대문구,0.0202,0.0243,0.48,0.0034,21,13
20240125,서남권,동작구,0.0205,0.0235,0.39,0.0026,21,13
20240125,서북권,마포구,0.0211,0.0227,0.44,0.0028,20,13
20240125,서북권,서대문구,0.0205,0.0217,0.44,0.005,23,14
20240125,동남권,서초구,0.0147,0.0227,0.34,0.0032,22,10
20240125,동북권,성동구,0.0205,0.0203,0.38,0.0023,19,12
20240125,동북권,성북구,0.0161,0.0228,0.49,0.0034,21,12
20240125,동남권,송파구,0.0225,0.0237,0.39,0.0027,24,13
20240125,서남권,양천구,0.0223,0.0227,0.47,0.003,23,13
20240125,서남권,영등포구,0.0201,0.0243,0.44,0.003,20,12
20240125,도심권,용산구,0.019,0.0215,0.46,0.0029,23,13
20240125,서북권,은평구,0.0209,0.0193,0.49,0.0035,22,11
20240125,도심권,종로구,0.0262,0.0247,0.47,0.0028,23,17
20240125,도심권,중구,0.0191,0.0227,0.41,0.0032,18,14
20240125,동북권,중랑구,0.028,0.016,0.48,0.0023,21,14
20240126,동남권,강남구,0.0362,0.0128,0.57,0.0024,34,23
20240126,동남권,강동구,0.0432,0.0137,0.7,0.0035,38,25
20240126,동북권,강북구,0.0266,0.0202,0.59,0.0025,33,23
20240126,서남권,강서구,0.0403,0.013,0.66,0.0032,26,13
20240126,서남권,관악구,0.0448,0.0119,0.68,0.003,38,23
20240126,동북권,광진구,0.0343,0.0144,0.56,0.0024,31,21
20240126,서남권,구로구,0.0287,0.0113,0.58,0.0031,40,24
20240126,서남권,금천구,0.0374,0.0113,0.6,0.0028,35,25
20240126,동북권,노원구,0.036,0.0137,0.66,0.0034,37,24
20240126,동북권,도봉구,0.0317,0.0215,0.61,0.0027,35,24
20240126,동북권,동대문구,0.0361,0.018,0.68,0.0033,34,21
20240126,서남권,동작구,0.0399,0.0134,0.53,0.0025,34,23
20240126,서북권,마포구,0.041,0.0126,0.62,0.0027,30,24
20240126,서북권,서대문구,0.0354,0.0149,0.81,0.0063,36,26
20240126,동남권,서초구,0.0326,0.0115,0.5,0.003,39,22
20240126,동북권,성동구,0.0389,0.014,0.56,0.0037,32,19
20240126,동북권,성북구,0.0351,0.0127,0.69,0.0033,34,22
20240126,동남권,송파구,0.0389,0.0147,0.55,0.0028,33,19
20240126,서남권,양천구,0.0451,0.0115,0.69,0.0032,36,23
20240126,서남권,영등포구,0.0401,0.0138,0.6,0.0031,31,23
20240126,도심권,용산구,0.0372,0.013,0.65,0.0028,31,20
20240126,서북권,은평구,0.0327,0.0142,0.64,0.0034,33,21
20240126,도심권,종로구,0.0446,0.019,0.62,0.003,34,27
20240126,도심권,중구,0.0348,0.015,0.57,0.0031,29,24
20240126,동북권,중랑구,0.0365,0.0134,0.58,0.0023,31,22
20240127,동남권,강남구,0.0343,0.0202,0.68,0.0028,53,39
20240127,동남권,강동구,0.0412,0.0209,0.84,0.0035,59,45
20240127,동북권,강북구,0.0244,0.0257,0.66,0.0025,49,36
20240127,서남권,강서구,0.0391,0.0162,0.72,0.0037,53,31
20240127,서남권,관악구,0.0391,0.019,0.75,0.0035,54,36
20240127,동북권,광진구,0.034,0.0187,0.72,0.0027,48,36
20240127,서남권,구로구,0.0255,0.0177,0.64,0.0035,56,38
20240127,서남권,금천구,0.0356,0.0021,0.64,0.0025,48,40
20240127,동북권,노원구,0.0348,0.018,0.75,0.003,57,43
20240127,동북권,도봉구,0.0321,0.0251,0.76,0.003,48,39
20240127,동북권,동대문구,0.0405,0.0208,0.89,0.0036,52,38
20240127,서남권,동작구,0.0366,0.0196,0.64,0.0029,52,39
20240127,서북권,마포구,0.0382,0.0184,0.72,0.0032,46,40
20240127,서북권,서대문구,0.028,0.0239,,0.0058,50,38
20240127,동남권,서초구,0.0278,0.018,0.58,0.0033,55,37
20240127,동북권,성동구,0.038,0.0173,0.67,0.0034,49,31
20240127,동북권,성북구,0.0338,0.0189,0.81,0.0034,50,36
20240127,동남권,송파구,0.0399,0.0183,0.73,0.0031,49,33
20240127,서남권,양천구,0.0412,0.0192,0.78,0.0037,53,39
20240127,서남권,영등포구,0.0362,0.021,0.71,0.0035,47,37
20240127,도심권,용산구,0.0338,0.019,0.72,0.0029,46,33
20240127,서북권,은평구,0.0247,0.0222,0.73,0.0036,49,34
20240127,도심권,종로구,0.0389,0.0264,0.7,0.0031,51,42
20240127,도심권,중구,0.0297,0.0235,0.63,0.0034,42,36
20240127,동북권,중랑구,0.0375,0.0175,0.71,0.0026,48,38
20240128,동남권,강남구,0.0236,0.0278,0.46,0.0025,29,20
20240128,동남권,강동구,0.0308,0.0265,0.66,0.0032,35,25
20240128,동북권,강북구,0.0179,0.029,0.54,0.0021,33,25
20240128,서남권,강서구,0.0216,0.0283,0.5,0.0032,31,16
20240128,서남권,관악구,0.0306,0.0227,0.56,0.0028,33,20
20240128,동북권,광진구,0.0234,0.0251,0.49,0.0025,30,21
20240128,서남권,구로구,0.0186,0.022,0.48,0.003,31,19
20240128,서남권,금천구,0.0213,0.0198,0.46,0.0024,30,22
20240128,동북권,노원구,0.0283,0.0199,0.63,0.0027,42,35
20240128,동북권,도봉구,0.0213,0.0305,0.59,0.0027,33,27
20240128,동북권,동대문구,0.0248,0.0286,0.6,0.003,32,21
20240128,서남권,동작구,0.0264,0.0253,0.45,0.0024,30,21
20240128,서북권,마포구,0.0264,0.0266,0.48,0.0027,26,18
20240128,서북권,서대문구,0.0228,0.0259,,0.0057,31,22
20240128,동남권,서초구,0.0204,0.0226,0.43,0.003,30,19
20240128,동북권,성동구,0.0266,0.0255,0.45,0.003,28,18
20240128,동북권,성북구,0.0221,0.024,0.56,0.0031,31,22
20240128,동남권,송파구,0.0273,0.0258,0.46,0.0026,30,20
20240128,서남권,양천구,0.0262,0.0272,0.54,0.0029,31,21
20240128,서남권,영등포구,0.0224,0.0308,0.49,0.003,26,19
20240128,도심권,용산구,0.0254,0.0238,0.49,0.0026,28,19
20240128,서북권,은평구,0.0216,0.0232,0.63,0.0031,31,20
20240128,도심권,종로구,0.03,0.0299,0.53,0.0027,30,25
20240128,도심권,중구,0.0225,0.0271,0.47,0.0028,24,20
20240128,동북권,중랑구,0.0281,0.0222,0.56,0.0023,32,25
20240129,동남권,강남구,0.0357,0.0177,0.62,0.0025,44,33
20240129,동남권,강동구,0.0401,0.0172,0.76,0.0032,46,32
20240129,동북권,강북구,0.022,0.028,0.6,0.0023,41,31
20240129,서남권,강서구,0.0448,0.0166,0.72,0.0037,49,29
20240129,서남권,관악구,0.0402,0.0162,0.67,0.0027,46,31
20240129,동북권,광진구,0.032,0.0174,0.6,0.0027,39,28
20240129,서남권,구로구,0.0279,0.0149,0.61,0.0032,49,34
20240129,서남권,금천구,0.0368,0.013,0.67,0.0029,45,34
20240129,동북권,노원구,0.0355,0.0167,0.7,0.0031,48,35
20240129,동북권,도봉구,0.0319,0.0246,0.73,0.003,41,33
20240129,동북권,동대문구,0.041,0.0184,0.73,0.0033,43,29
20240129,서남권,동작구,0.0408,0.017,0.64,0.0024,45,33
20240129,서북권,마포구,0.0431,0.0177,0.73,0.0029,40,33
20240129,서북권,서대문구,0.0315,0.0223,0.79,0.0057,43,33
20240129,동남권,서초구,0.0377,0.0082,0.65,0.003,48,31
20240129,동북권,성동구,0.0385,0.0167,0.6,0.0032,41,27
20240129,동북권,성북구,0.0349,0.0163,0.73,0.0032,42,29
20240129,동남권,송파구,0.0405,0.0164,0.61,0.0028,43,29
20240129,서남권,양천구,0.0451,0.0155,0.72,0.0033,49,36
20240129,서남권,영등포구,0.0415,0.0174,0.69,0.0032,41,33
20240129,도심권,용산구,0.0365,0.0173,0.65,0.0026,41,29
20240129,서북권,은평구,0.0298,0.0211,0.72,0.0032,43,29
20240129,도심권,종로구,0.0503,0.0201,0.73,0.0029,44,37
20240129,도심권,중구,0.0319,0.0211,0.65,0.0032,37,32
20240129,동북권,중랑구,0.0356,0.0178,0.64,0.0024,39,31
20240130,동남권,강남구,0.0473,0.0102,0.69,0.0027,58,41
20240130,동남권,강동구,0.0474,0.014,0.88,0.003,57,41
20240130,동북권,강북구,0.0287,0.0208,0.69,0.0024,52,37
20240130,서남권,강서구,0.0509,0.0103,0.94,0.0038,64,38
20240130,서남권,관악구,0.0546,0.0089,0.93,0.0029,65,45
20240130,동북권,광진구,0.039,0.013,0.65,0.0028,48,35
20240130,서남권,구로구,0.0351,0.0129,0.74,0.0032,69,46
20240130,서남권,금천구,0.0471,0.0074,0.77,0.0032,65,50
20240130,동북권,노원구,0.0422,0.0105,0.85,0.003,62,49
20240130,동북권,도봉구,0.0402,0.0188,0.77,0.0032,50,39
20240130,동북권,동대문구,0.0546,0.0118,0.94,0.0035,57,39
20240130,서남권,동작구,0.0539,0.0087,0.83,0.0026,62,48
20240130,서북권,마포구,0.0562,0.0094,0.89,0.0031,55,44
20240130,서북권,서대문구,0.0388,0.0162,1.16,0.0064,53,40
20240130,동남권,서초구,0.0451,0.0081,0.77,0.0022,68,46
